
---------- Begin Simulation Statistics ----------
simSeconds                                   1.485057                       # Number of seconds simulated (Second)
simTicks                                 1485056885983                       # Number of ticks simulated (Tick)
finalTick                                1485056885983                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    285.77                       # Real time elapsed on the host (Second)
hostTickRate                               5196667199                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8624396                       # Number of bytes of host memory used (Byte)
simInsts                                     57816848                       # Number of instructions simulated (Count)
simOps                                       95869833                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   202318                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     335476                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        111382052                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.926464                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.519086                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        97671625                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     2535                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      100496051                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   3199                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              1804319                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           3016451                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 208                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           110994381                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.905416                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.356111                       # Number of insts issued each cycle (Count)
system.cpu.lsq0.loadToUse::stdev             5.498674                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9                  46676     16.12%     16.12% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19               233212     80.55%     96.67% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                 5875      2.03%     98.70% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                 3741      1.29%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                   13      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value               43                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total               289517                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                  289766                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                  193672                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                        27                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                        62                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  32707888949                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                     443                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                         0                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  32707888949                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  32707888949                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                     80                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                   147482                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                  553755                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles              0                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                    190226                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               1561601                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts                2126858                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                 62039                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                  35496                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.SQFullEvents                1401842                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands             5148065                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                     8983642                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                  3314595                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                       143                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps               5142767                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                     5141                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                       0                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                   0                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                    963152                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                          4471363                       # The number of ROB reads (Count)
system.cpu.rob.writes                         4253187                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                  1348692                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                    2124387                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                     0                       # Number of system calls (Count)
system.mem_ctrl.avgPriority_cpu.inst::samples       443.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.data::samples    292959.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.priorityMinLatency       0.000000018750                       # per QoS priority minimum request to response latency (Second)
system.mem_ctrl.priorityMaxLatency       0.010666059176                       # per QoS priority maximum request to response latency (Second)
system.mem_ctrl.numReadWriteTurnArounds          3051                       # Number of turnarounds from READ to WRITE (Count)
system.mem_ctrl.numWriteReadTurnArounds          3051                       # Number of turnarounds from WRITE to READ (Count)
system.mem_ctrl.numStayReadState               679404                       # Number of times bus staying in READ state (Count)
system.mem_ctrl.numStayWriteState               51200                       # Number of times bus staying in WRITE state (Count)
system.mem_ctrl.readReqs                       243501                       # Number of read requests accepted (Count)
system.mem_ctrl.writeReqs                      193604                       # Number of write requests accepted (Count)
system.mem_ctrl.readBursts                     243501                       # Number of controller read bursts, including those serviced by the write queue (Count)
system.mem_ctrl.writeBursts                    193604                       # Number of controller write bursts, including those merged in the write queue (Count)
system.mem_ctrl.servicedByWrQ                    4201                       # Number of controller read bursts serviced by the write queue (Count)
system.mem_ctrl.mergedWrBursts                 139502                       # Number of controller write bursts merged with an existing one (Count)
system.mem_ctrl.neitherReadNorWriteReqs             0                       # Number of requests that are neither read nor write (Count)
system.mem_ctrl.avgRdQLen                        1.09                       # Average read queue length when enqueuing ((Count/Tick))
system.mem_ctrl.avgWrQLen                       24.38                       # Average write queue length when enqueuing ((Count/Tick))
system.mem_ctrl.numRdRetry                          0                       # Number of times read queue was full causing retry (Count)
system.mem_ctrl.numWrRetry                          0                       # Number of times write queue was full causing retry (Count)
system.mem_ctrl.readPktSize::0                     67                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::1                      1                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::2                 160094                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::3                  82896                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::4                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::5                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::6                    443                       # Read request sizes (log2) (Count)
system.mem_ctrl.writePktSize::0                    23                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::1                    10                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::2                 64011                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::3                129560                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::4                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::5                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::6                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.rdQLenPdf::0                   223838                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::1                    13162                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::2                     1355                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::3                      268                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::4                      192                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::5                      190                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::6                      186                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::7                       97                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::8                        5                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::9                        4                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::10                       2                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::11                       1                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::12                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::13                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::14                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::15                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::16                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::17                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::18                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::19                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::20                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::21                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::22                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::23                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::24                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::25                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::26                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::27                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::28                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::29                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::30                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::31                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::0                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::1                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::2                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::3                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::4                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::5                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::6                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::7                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::8                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::9                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::10                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::11                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::12                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::13                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::14                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::15                    2612                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::16                    2636                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::17                    3037                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::18                    3054                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::19                    3053                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::20                    3055                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::21                    3056                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::22                    3055                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::23                    3056                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::24                    3054                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::25                    3059                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::26                    3054                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::27                    3051                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::28                    3051                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::29                    3052                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::30                    3051                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::31                    3052                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::32                    3051                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::33                      13                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::34                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::35                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::36                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::37                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::38                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::39                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::40                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::41                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::42                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::43                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::44                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::45                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::46                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::47                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::48                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::49                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::50                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::51                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::52                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::53                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::54                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::55                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::56                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::57                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::58                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::59                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::60                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::61                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::62                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::63                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.rdPerTurnAround::samples         3051                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::mean       78.481809                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::stdev    1079.929665                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::0-2047          3049     99.93%     99.93% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::30720-32767            1      0.03%     99.97% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::49152-51199            1      0.03%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::total           3051                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.wrPerTurnAround::samples         3051                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       17.734513                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      17.719921                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       0.700575                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16               413     13.54%     13.54% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17                20      0.66%     14.19% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18              2584     84.69%     98.89% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19                32      1.05%     99.93% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::20                 2      0.07%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total           3051                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ                   268864                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys                  1331965                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys               1292567                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               40723050.08974671                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               39518508.88375718                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                    32707688954                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                       74827.99                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu.inst        28352                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.data      1270113                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::cpu.data       265041                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu.inst 866824.515767680714                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.data 38832007.837021596730                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::cpu.data 8103274.424505568109                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst          443                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data       243058                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::cpu.data       193604                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst     12610039                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data   6326494560                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::cpu.data 785368447406                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     28465.10                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     26028.74                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::cpu.data   4056571.39                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst        28352                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data      1303625                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total         1331977                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst        28352                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total        28352                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::cpu.data      1292567                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total      1292567                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst           443                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data        243060                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total           243503                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::cpu.data       193604                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total          193604                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst          866825                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data        39856592                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total           40723417                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst       866825                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total         866825                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::cpu.data       39518509                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total          39518509                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst         866825                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data       79375101                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total          80241926                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts                239300                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts                54108                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0         28151                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1         10237                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2         10272                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3         10320                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4         10243                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5         10323                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6         10248                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7         10593                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8         10264                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9         10253                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10        49563                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11        10416                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12        12281                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13         9578                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14         7128                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15        29430                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0          2732                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1          2673                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2          2699                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3          2733                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4          2699                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5          2714                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6          2734                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7          2702                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8          2733                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9          2727                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10        11797                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11         2739                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12         3249                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13         2404                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14         2026                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15         4747                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat               1852229599                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat             1196500000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat          6339104599                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                  7740.20                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            26490.20                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits               209745                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits               42982                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             87.65                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            79.44                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples        40674                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean   461.637410                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean   287.674021                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev   380.897614                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::0-127         9856     24.23%     24.23% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::128-255         6438     15.83%     40.06% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::256-383         4838     11.89%     51.95% # Bytes accessed per row activation (Byte)
